tam_entrada, resultado, tempo_usuario, tempo_sistema
729, 44, 0.0503950, 0.0000000
730, 44, 0.0451570, 0.0000000
731, 44, 0.0453870, 0.0000000
732, 44, 0.0432770, 0.0000000
733, 44, 0.0491670, 0.0000000
734, 44, 0.0518840, 0.0000000
735, 44, 0.0492570, 0.0000000
736, 44, 0.0483140, 0.0000000
737, 44, 0.0495200, 0.0000000
738, 44, 0.0529100, 0.0000000
739, 44, 0.0559660, 0.0000000
740, 44, 0.0511640, 0.0000000
741, 44, 0.0588450, 0.0000000
742, 44, 0.0509610, 0.0000000
743, 44, 0.0462370, 0.0000000
744, 44, 0.0520420, 0.0000000
745, 44, 0.0501250, 0.0000000
746, 44, 0.0473880, 0.0000000
747, 44, 0.0483850, 0.0000000
748, 44, 0.0492240, 0.0000000
749, 44, 0.0553210, 0.0000000
750, 44, 0.0467340, 0.0000000
751, 44, 0.0516230, 0.0000000
752, 44, 0.0469770, 0.0000000
753, 44, 0.0514430, 0.0000000
754, 44, 0.0473450, 0.0000000
755, 44, 0.0508210, 0.0000000
756, 44, 0.0523480, 0.0000000
757, 44, 0.0529770, 0.0000000
758, 44, 0.0503720, 0.0000000
759, 44, 0.0536280, 0.0000000
760, 44, 0.0489960, 0.0000000
761, 44, 0.0518060, 0.0000000
762, 44, 0.0512380, 0.0000000
763, 44, 0.0529060, 0.0000000
764, 44, 0.0545630, 0.0000000
765, 44, 0.0566840, 0.0000000
766, 44, 0.0536750, 0.0000000
767, 44, 0.0554080, 0.0000000
768, 44, 0.0633870, 0.0000000
769, 44, 0.0603030, 0.0000000
770, 44, 0.0623150, 0.0000000
771, 44, 0.0543270, 0.0000000
772, 44, 0.0562360, 0.0000000
773, 44, 0.0524420, 0.0000000
774, 44, 0.0553450, 0.0000000
775, 44, 0.0517030, 0.0000000
776, 44, 0.0537330, 0.0000000
777, 44, 0.0631720, 0.0000000
778, 44, 0.0575000, 0.0000000
779, 44, 0.0616360, 0.0000000
780, 44, 0.0602430, 0.0000000
781, 44, 0.0648380, 0.0000000
782, 44, 0.0610880, 0.0000000
783, 44, 0.0538450, 0.0000000
784, 44, 0.0603230, 0.0000000
785, 44, 0.0623110, 0.0000000
786, 44, 0.0543920, 0.0000000
787, 44, 0.0533170, 0.0000000
788, 44, 0.0572910, 0.0000000
789, 44, 0.0616610, 0.0000000
790, 44, 0.0591500, 0.0000000
791, 44, 0.0589710, 0.0000000
792, 44, 0.0564020, 0.0000000
793, 44, 0.0555150, 0.0000000
794, 44, 0.0634280, 0.0000000
795, 44, 0.0564010, 0.0000000
796, 44, 0.0584070, 0.0000000
797, 44, 0.0521790, 0.0000000
798, 44, 0.0588080, 0.0000000
799, 44, 0.0556740, 0.0000000
800, 44, 0.0591160, 0.0000000
801, 44, 0.0624200, 0.0000000
802, 44, 0.0628440, 0.0000000
803, 44, 0.0600370, 0.0000000
804, 44, 0.0556180, 0.0000000
805, 44, 0.0559660, 0.0000000
806, 44, 0.0577290, 0.0000000
807, 44, 0.0582440, 0.0000000
808, 44, 0.0658050, 0.0000000
809, 44, 0.0664910, 0.0000000
810, 44, 0.0661380, 0.0000000
811, 44, 0.0586620, 0.0000000
812, 44, 0.0687700, 0.0000000
813, 44, 0.0639850, 0.0000000
814, 44, 0.0610680, 0.0000000
815, 44, 0.0624110, 0.0000000
816, 44, 0.0595170, 0.0000000
817, 44, 0.0577790, 0.0000000
818, 44, 0.0654910, 0.0000000
819, 44, 0.0584170, 0.0000000
820, 44, 0.0670240, 0.0000000
821, 44, 0.0814680, 0.0000000
822, 44, 0.0774950, 0.0000000
823, 44, 0.0801370, 0.0000000
824, 45, 0.0851760, 0.0000000
825, 45, 0.0635150, 0.0000000
826, 45, 0.0636020, 0.0000000
827, 45, 0.0708410, 0.0000000
828, 45, 0.0850990, 0.0000000
829, 45, 0.0775070, 0.0000000
830, 45, 0.0722830, 0.0000000
831, 45, 0.0733840, 0.0000000
832, 45, 0.0832050, 0.0000000
833, 45, 0.0704260, 0.0000000
834, 45, 0.0700220, 0.0000000
835, 45, 0.0766020, 0.0000000
836, 45, 0.0712070, 0.0000000
837, 45, 0.0759380, 0.0000000
838, 45, 0.0728850, 0.0000000
839, 45, 0.0658280, 0.0000000
840, 45, 0.0665850, 0.0000000
841, 45, 0.0627490, 0.0000000
842, 45, 0.0634440, 0.0000000
843, 45, 0.0626290, 0.0000000
844, 45, 0.0714280, 0.0000000
845, 45, 0.0740820, 0.0000000
846, 45, 0.0745610, 0.0000000
847, 45, 0.0647270, 0.0000000
848, 45, 0.0668800, 0.0000000
849, 46, 0.0657790, 0.0000000
850, 46, 0.0649630, 0.0000000
851, 46, 0.0696600, 0.0000000
852, 46, 0.0938630, 0.0000000
853, 46, 0.0824710, 0.0000000
854, 46, 0.1028560, 0.0000000
855, 46, 0.0896260, 0.0000000
856, 46, 0.0717460, 0.0000000
857, 46, 0.0770590, 0.0000000
858, 46, 0.0710420, 0.0000000
859, 46, 0.0765870, 0.0000000
860, 46, 0.0726360, 0.0000000
861, 46, 0.0843330, 0.0000000
862, 46, 0.0701700, 0.0000000
863, 46, 0.0677820, 0.0000000
864, 46, 0.0698870, 0.0000000
865, 46, 0.0649450, 0.0000000
866, 46, 0.0667750, 0.0000000
867, 46, 0.0788930, 0.0000000
868, 46, 0.0684850, 0.0000000
869, 46, 0.0685970, 0.0000000
870, 46, 0.0701390, 0.0000000
871, 46, 0.0868110, 0.0000000
872, 47, 0.0914550, 0.0000000
873, 47, 0.0791200, 0.0000000
874, 47, 0.0813900, 0.0000000
875, 47, 0.0810670, 0.0000000
876, 47, 0.0813780, 0.0000000
877, 47, 0.0764100, 0.0000000
878, 47, 0.0784620, 0.0000000
879, 47, 0.0751630, 0.0000000
880, 47, 0.0847440, 0.0000000
881, 47, 0.0808410, 0.0000000
882, 47, 0.0701730, 0.0000000
883, 47, 0.0700450, 0.0000000
884, 47, 0.0715570, 0.0000000
885, 47, 0.0672200, 0.0000000
886, 47, 0.0911220, 0.0000000
887, 47, 0.0754710, 0.0000000
888, 47, 0.0721390, 0.0000000
889, 47, 0.0778530, 0.0000000
890, 47, 0.0842170, 0.0000000
891, 47, 0.0772680, 0.0000000
892, 47, 0.0803010, 0.0000000
893, 47, 0.0805170, 0.0000000
894, 47, 0.0794840, 0.0000000
895, 47, 0.0826040, 0.0000000
896, 47, 0.0805650, 0.0000000
897, 47, 0.0804880, 0.0000000
898, 47, 0.0877880, 0.0000000
899, 47, 0.0832750, 0.0000000
900, 47, 0.0843450, 0.0000000
901, 48, 0.0816850, 0.0000000
902, 48, 0.0827070, 0.0000000
903, 48, 0.0873540, 0.0000000
904, 48, 0.0831540, 0.0000000
905, 48, 0.0829140, 0.0000000
906, 48, 0.0844560, 0.0000000
907, 48, 0.0835860, 0.0000000
908, 48, 0.0835800, 0.0000000
909, 48, 0.0840440, 0.0000000
910, 48, 0.0917870, 0.0000000
911, 48, 0.0805620, 0.0000000
912, 48, 0.0873210, 0.0000000
913, 48, 0.0735870, 0.0000000
914, 48, 0.0760550, 0.0000000
915, 48, 0.0732340, 0.0000000
916, 48, 0.0807730, 0.0000000
917, 48, 0.0870290, 0.0000000
918, 48, 0.1077640, 0.0000000
919, 48, 0.1068360, 0.0000000
920, 48, 0.1086940, 0.0000000
921, 48, 0.1022850, 0.0000000
922, 48, 0.0847340, 0.0000000
923, 48, 0.0880940, 0.0000000
924, 48, 0.0922940, 0.0000000
925, 48, 0.0872590, 0.0000000
926, 48, 0.0981260, 0.0000000
927, 48, 0.0953640, 0.0000000
928, 48, 0.1103750, 0.0000000
929, 48, 0.0879810, 0.0000000
930, 48, 0.0809360, 0.0000000
931, 48, 0.0823980, 0.0000000
932, 48, 0.0827170, 0.0000000
933, 48, 0.0820570, 0.0000000
934, 48, 0.0781910, 0.0000000
935, 48, 0.1111770, 0.0000000
936, 48, 0.1154700, 0.0000000
937, 48, 0.0977010, 0.0000000
938, 48, 0.0810960, 0.0000000
939, 48, 0.0740920, 0.0000000
940, 48, 0.0853650, 0.0000000
941, 48, 0.0803610, 0.0000000
942, 48, 0.0945710, 0.0000000
943, 48, 0.1041390, 0.0000000
944, 48, 0.1026800, 0.0000000
945, 48, 0.1031940, 0.0000000
946, 48, 0.0898040, 0.0000000
947, 49, 0.1030500, 0.0000000
948, 49, 0.0963030, 0.0000000
949, 49, 0.0901450, 0.0000000
950, 49, 0.0966210, 0.0000000
951, 49, 0.0931050, 0.0000000
952, 49, 0.0874280, 0.0000000
953, 49, 0.0895670, 0.0000000
954, 49, 0.0927370, 0.0000000
955, 49, 0.0830150, 0.0000000
956, 49, 0.0806950, 0.0000000
957, 49, 0.0783580, 0.0000000
958, 49, 0.0842080, 0.0000000
959, 49, 0.0806920, 0.0000000
960, 49, 0.0828370, 0.0000000
961, 49, 0.0846190, 0.0000000
962, 49, 0.0822940, 0.0000000
963, 49, 0.0837580, 0.0000000
964, 49, 0.0905450, 0.0000000
965, 49, 0.0995780, 0.0000000
966, 49, 0.1064280, 0.0000000
967, 49, 0.1089040, 0.0000000
968, 49, 0.1025670, 0.0000000
969, 49, 0.1041490, 0.0000000
970, 49, 0.1003410, 0.0000000
971, 49, 0.0968980, 0.0000000
972, 49, 0.0997310, 0.0000000
973, 49, 0.0948240, 0.0000000
974, 49, 0.1001260, 0.0000000
975, 49, 0.1050740, 0.0000000
976, 49, 0.0967520, 0.0000000
977, 49, 0.0960860, 0.0000000
978, 49, 0.1136930, 0.0000000
979, 49, 0.1095330, 0.0000000
980, 49, 0.1094100, 0.0000000
981, 49, 0.1218380, 0.0000000
982, 49, 0.1277630, 0.0000000
983, 49, 0.1297010, 0.0000000
984, 50, 0.1185420, 0.0000000
985, 50, 0.1388760, 0.0118460
986, 50, 0.1065100, 0.0000000
987, 50, 0.0977170, 0.0000000
988, 50, 0.1006170, 0.0000000
989, 50, 0.0963110, 0.0000000
990, 50, 0.0895880, 0.0000020
991, 50, 0.0955260, 0.0000000
992, 50, 0.0956270, 0.0000000
993, 50, 0.0998010, 0.0000000
994, 51, 0.0972010, 0.0000000
995, 51, 0.1013700, 0.0000000
996, 51, 0.1043600, 0.0000000
997, 51, 0.1074570, 0.0000000
998, 51, 0.1099530, 0.0000000
999, 51, 0.1067500, 0.0000000
1000, 51, 0.1036520, 0.0000000
1001, 51, 0.1109570, 0.0000000
1002, 51, 0.1076630, 0.0000000
1003, 51, 0.1065470, 0.0000000
1004, 51, 0.0896120, 0.0000000
1005, 51, 0.0903060, 0.0000000
1006, 51, 0.0874250, 0.0000000
1007, 51, 0.0930230, 0.0000000
1008, 51, 0.0909510, 0.0000000
1009, 51, 0.0926850, 0.0000000
1010, 51, 0.0905960, 0.0000000
1011, 51, 0.0904830, 0.0000000
1012, 51, 0.1113000, 0.0000000
1013, 51, 0.1002110, 0.0000000
1014, 51, 0.1118690, 0.0000000
1015, 51, 0.1155420, 0.0000000
1016, 51, 0.1145530, 0.0000000
1017, 51, 0.1059690, 0.0000000
1018, 51, 0.1008380, 0.0000000
1019, 51, 0.1029990, 0.0000000
1020, 51, 0.1110240, 0.0000000
1021, 51, 0.1088390, 0.0000000
1022, 51, 0.1026750, 0.0000000
1023, 51, 0.1148360, 0.0000000
1024, 51, 0.1032220, 0.0000000
1025, 51, 0.1033250, 0.0000000
1026, 51, 0.1058890, 0.0000000
1027, 51, 0.0988500, 0.0000000
1028, 51, 0.0993280, 0.0000000
1029, 51, 0.1075650, 0.0000000
1030, 51, 0.0939750, 0.0000000
1031, 51, 0.0921420, 0.0000000
1032, 51, 0.1021410, 0.0000000
1033, 51, 0.1170240, 0.0000000
1034, 51, 0.1124510, 0.0000000
1035, 51, 0.1087150, 0.0000000
1036, 51, 0.1293330, 0.0000000
1037, 51, 0.1082190, 0.0000000
1038, 51, 0.1187560, 0.0000000
1039, 51, 0.1344980, 0.0000010
1040, 51, 0.1097320, 0.0000010
1041, 51, 0.1321450, 0.0000000
1042, 51, 0.1307030, 0.0000000
1043, 51, 0.1170250, 0.0000000
1044, 51, 0.1208160, 0.0000000
1045, 51, 0.1233360, 0.0000000
1046, 51, 0.1275400, 0.0000000
1047, 51, 0.1325320, 0.0000020
1048, 51, 0.1164690, 0.0000000
1049, 51, 0.1304030, 0.0000000
1050, 51, 0.1353910, 0.0000000
1051, 51, 0.1320900, 0.0000000
1052, 51, 0.1210990, 0.0000000
1053, 51, 0.1012110, 0.0000000
1054, 51, 0.1043320, 0.0000000
1055, 51, 0.1009720, 0.0000000
1056, 51, 0.1096570, 0.0000000
1057, 51, 0.1351380, 0.0000000
1058, 51, 0.1124630, 0.0000000
1059, 51, 0.1343140, 0.0000010
1060, 51, 0.1247310, 0.0000000
1061, 51, 0.1120730, 0.0000000
1062, 51, 0.1178680, 0.0000000
1063, 51, 0.1255280, 0.0000000
1064, 51, 0.1078880, 0.0000000
1065, 51, 0.1433790, 0.0000000
1066, 51, 0.1525170, 0.0000000
1067, 51, 0.1528270, 0.0000000
1068, 52, 0.1303940, 0.0000000
1069, 52, 0.1089940, 0.0000000
1070, 52, 0.1543490, 0.0000000
1071, 52, 0.1424000, 0.0000000
1072, 52, 0.1323640, 0.0000000
1073, 52, 0.1276140, 0.0000000
1074, 52, 0.1253960, 0.0039950
1075, 52, 0.1400610, 0.0000020
1076, 52, 0.1176540, 0.0000000
1077, 52, 0.1164190, 0.0000000
1078, 52, 0.1165130, 0.0000000
1079, 52, 0.1116130, 0.0000000
1080, 52, 0.1175180, 0.0000000
1081, 52, 0.1205180, 0.0000000
1082, 52, 0.1161190, 0.0000000
1083, 52, 0.1196360, 0.0000000
1084, 52, 0.1141110, 0.0000000
1085, 52, 0.1174720, 0.0000000
1086, 52, 0.1133440, 0.0000000
1087, 52, 0.1143260, 0.0000000
1088, 52, 0.1108360, 0.0000000
1089, 52, 0.1203750, 0.0000000
1090, 52, 0.1427180, 0.0000010
1091, 52, 0.1288660, 0.0000000
1092, 52, 0.1277660, 0.0000000
1093, 52, 0.1094460, 0.0000000
1094, 52, 0.1179610, 0.0000000
1095, 52, 0.1145390, 0.0000000
1096, 52, 0.1112810, 0.0000000
1097, 52, 0.1061000, 0.0000000
1098, 52, 0.1176280, 0.0000000
1099, 52, 0.1080050, 0.0000000
1100, 52, 0.1218090, 0.0000000
1101, 52, 0.1390360, 0.0000000
1102, 52, 0.1345970, 0.0000000
1103, 52, 0.1195010, 0.0000000
1104, 52, 0.1263460, 0.0000000
1105, 52, 0.1252960, 0.0000000
1106, 52, 0.1237770, 0.0000000
1107, 52, 0.1302040, 0.0000000
1108, 52, 0.1215630, 0.0000000
1109, 52, 0.1156790, 0.0000000
1110, 52, 0.1409270, 0.0039980
1111, 52, 0.1292600, 0.0000000
1112, 52, 0.1252970, 0.0000000
1113, 52, 0.1341020, 0.0000000
1114, 52, 0.1439810, 0.0000000
1115, 52, 0.1503070, 0.0000000
1116, 52, 0.1261420, 0.0000000
1117, 52, 0.1114600, 0.0000000
1118, 52, 0.1329420, 0.0000000
1119, 52, 0.1303760, 0.0000000
1120, 52, 0.1361960, 0.0000000
1121, 52, 0.1319650, 0.0000000
1122, 52, 0.1171620, 0.0000000
1123, 52, 0.1173290, 0.0000000
1124, 52, 0.1137740, 0.0000000
1125, 52, 0.1166840, 0.0000000
1126, 52, 0.1181720, 0.0000000
1127, 52, 0.1200710, 0.0000000
1128, 52, 0.1205080, 0.0000000
1129, 52, 0.1186790, 0.0000000
1130, 53, 0.1297750, 0.0000000
1131, 53, 0.1293340, 0.0000000
1132, 53, 0.1279720, 0.0000000
1133, 53, 0.1180840, 0.0000000
1134, 53, 0.1292110, 0.0000000
1135, 53, 0.1274050, 0.0000000
1136, 53, 0.1253780, 0.0000000
1137, 53, 0.1332190, 0.0000000
1138, 53, 0.1308190, 0.0000000
1139, 53, 0.1154330, 0.0000000
1140, 53, 0.1221480, 0.0000000
1141, 53, 0.1282000, 0.0000000
1142, 53, 0.1351680, 0.0000000
1143, 53, 0.1329200, 0.0000000
1144, 53, 0.1312180, 0.0000020
1145, 53, 0.1343870, 0.0000000
1146, 53, 0.1296240, 0.0000000
1147, 53, 0.1235880, 0.0000000
1148, 53, 0.1411530, 0.0000000
1149, 53, 0.1333460, 0.0000010
1150, 53, 0.1532420, 0.0000010
1151, 53, 0.1663580, 0.0000000
1152, 53, 0.1783380, 0.0000000
1153, 53, 0.1749410, 0.0000000
1154, 53, 0.1766150, 0.0000000
1155, 53, 0.1795110, 0.0000000
1156, 53, 0.1764760, 0.0000000
1157, 53, 0.1742600, 0.0000000
1158, 53, 0.1533980, 0.0000000
1159, 53, 0.1518060, 0.0000000
1160, 53, 0.1742660, 0.0000000
1161, 53, 0.1776530, 0.0000000
1162, 53, 0.1748940, 0.0000000
1163, 53, 0.1787230, 0.0000000
1164, 53, 0.1534700, 0.0039970
1165, 53, 0.1565620, 0.0000000
1166, 53, 0.1602910, 0.0000000
1167, 53, 0.1698530, 0.0000000
1168, 53, 0.1568720, 0.0000000
1169, 53, 0.1747740, 0.0000000
1170, 53, 0.1680210, 0.0000000
1171, 53, 0.1518880, 0.0000000
1172, 53, 0.1800430, 0.0000000
1173, 53, 0.1715460, 0.0000010
1174, 53, 0.1605020, 0.0000000
1175, 54, 0.1512390, 0.0000000
1176, 54, 0.1479640, 0.0000000
1177, 54, 0.1397790, 0.0000000
1178, 54, 0.1341600, 0.0000000
1179, 54, 0.1294120, 0.0000000
1180, 54, 0.1349120, 0.0000000
1181, 54, 0.1642490, 0.0000000
1182, 54, 0.1822630, 0.0000000
1183, 54, 0.1521460, 0.0000000
1184, 54, 0.1319930, 0.0000000
1185, 54, 0.1465740, 0.0000000
1186, 54, 0.1260090, 0.0000000
1187, 54, 0.1424910, 0.0000000
1188, 54, 0.1317250, 0.0000000
1189, 54, 0.1231470, 0.0000000
1190, 54, 0.1351710, 0.0000000
1191, 54, 0.1302120, 0.0000000
1192, 54, 0.1289010, 0.0000000
1193, 54, 0.1379380, 0.0000000
1194, 54, 0.1328500, 0.0000000
1195, 54, 0.1304370, 0.0000000
1196, 54, 0.1265800, 0.0000000
1197, 54, 0.1316230, 0.0000000
1198, 54, 0.1329590, 0.0000000
1199, 54, 0.1314130, 0.0000000
1200, 54, 0.1372400, 0.0000000
1201, 54, 0.1284260, 0.0000000
1202, 54, 0.1309570, 0.0000000
1203, 54, 0.1263400, 0.0000000
1204, 54, 0.1363670, 0.0000000
1205, 54, 0.1417000, 0.0000000
1206, 54, 0.1302100, 0.0000000
1207, 54, 0.1408560, 0.0000000
1208, 54, 0.1320230, 0.0000000
1209, 54, 0.1337280, 0.0000000
1210, 54, 0.1361410, 0.0000000
1211, 54, 0.1367810, 0.0000000
1212, 54, 0.1305170, 0.0000000
1213, 54, 0.1397560, 0.0000000
1214, 54, 0.1349860, 0.0000000
1215, 54, 0.1375610, 0.0000000
1216, 54, 0.1433030, 0.0000000
1217, 54, 0.1372630, 0.0000000
1218, 54, 0.1354540, 0.0000000
1219, 54, 0.1338690, 0.0000000
1220, 54, 0.1458950, 0.0000000
1221, 54, 0.1387800, 0.0000000
1222, 54, 0.1386110, 0.0000000
1223, 54, 0.1333430, 0.0000000
1224, 54, 0.1366840, 0.0000000
1225, 54, 0.1392070, 0.0000000
1226, 54, 0.1344690, 0.0000000
1227, 54, 0.1486910, 0.0000000
1228, 54, 0.1335430, 0.0000000
1229, 54, 0.1407460, 0.0000000
1230, 54, 0.1414520, 0.0000000
1231, 54, 0.1374300, 0.0000000
1232, 54, 0.1379110, 0.0000000
1233, 54, 0.1512650, 0.0000000
1234, 54, 0.1459670, 0.0000000
1235, 54, 0.1346700, 0.0000000
1236, 54, 0.1344880, 0.0000000
1237, 54, 0.1392390, 0.0000000
1238, 54, 0.1417300, 0.0000000
1239, 54, 0.1353920, 0.0000000
1240, 54, 0.1477260, 0.0000000
1241, 54, 0.1521640, 0.0000000
1242, 54, 0.1530390, 0.0000000
1243, 54, 0.1465540, 0.0039940
1244, 54, 0.1411110, 0.0000010
1245, 54, 0.1501120, 0.0000000
1246, 54, 0.1453840, 0.0000000
1247, 54, 0.1402970, 0.0000000
1248, 54, 0.1522800, 0.0000000
1249, 54, 0.1479520, 0.0000000
1250, 54, 0.1448900, 0.0000000
1251, 54, 0.1471060, 0.0000000
1252, 54, 0.1451400, 0.0000000
1253, 54, 0.1413370, 0.0000000
1254, 54, 0.1443310, 0.0000000
1255, 54, 0.1450060, 0.0000000
1256, 54, 0.1502210, 0.0000000
1257, 54, 0.1385570, 0.0000000
1258, 54, 0.1438730, 0.0000000
1259, 54, 0.1486450, 0.0000000
1260, 54, 0.1503780, 0.0000000
1261, 55, 0.1462630, 0.0000000
1262, 55, 0.1511520, 0.0000000
1263, 55, 0.1497990, 0.0000000
1264, 55, 0.1500500, 0.0000000
1265, 55, 0.1483670, 0.0000000
1266, 55, 0.1508670, 0.0000000
1267, 55, 0.1480340, 0.0000000
1268, 55, 0.1483600, 0.0000000
1269, 55, 0.1525330, 0.0000000
1270, 55, 0.1431790, 0.0000000
1271, 55, 0.1476550, 0.0000000
1272, 55, 0.1498670, 0.0000000
1273, 55, 0.1441510, 0.0000000
1274, 55, 0.1482100, 0.0000000
1275, 55, 0.1536700, 0.0000000
1276, 55, 0.1478400, 0.0000000
1277, 55, 0.1514670, 0.0000000
1278, 55, 0.1537960, 0.0000000
1279, 55, 0.1565830, 0.0000000
1280, 55, 0.1527870, 0.0000000
1281, 55, 0.1447780, 0.0000000
1282, 55, 0.1490860, 0.0000000
1283, 55, 0.1512740, 0.0000000
1284, 55, 0.1493330, 0.0000000
1285, 55, 0.1532790, 0.0000000
1286, 55, 0.1493840, 0.0000000
1287, 55, 0.1469460, 0.0000000
1288, 55, 0.1545270, 0.0000000
1289, 55, 0.1483110, 0.0000000
1290, 55, 0.1505660, 0.0039980
1291, 55, 0.1563080, 0.0000000
1292, 55, 0.1563150, 0.0000000
1293, 55, 0.1532800, 0.0000000
1294, 55, 0.1432990, 0.0000010
1295, 55, 0.1553530, 0.0000000
1296, 55, 0.1483620, 0.0000000
1297, 55, 0.1484190, 0.0000000
1298, 55, 0.1642210, 0.0000000
1299, 55, 0.1500570, 0.0000000
1300, 55, 0.1556600, 0.0000000
1301, 55, 0.1532130, 0.0000000
1302, 55, 0.1642490, 0.0000000
1303, 55, 0.1490020, 0.0000000
1304, 55, 0.1553460, 0.0000000
1305, 55, 0.1549850, 0.0000000
1306, 55, 0.1608830, 0.0000000
1307, 55, 0.1563110, 0.0000000
1308, 55, 0.1584900, 0.0000000
1309, 55, 0.1683910, 0.0000000
1310, 55, 0.1574040, 0.0000000
1311, 55, 0.1564520, 0.0000000
1312, 55, 0.1642020, 0.0000000
1313, 55, 0.1910900, 0.0000000
1314, 55, 0.1619970, 0.0000000
1315, 56, 0.1598600, 0.0000000
1316, 56, 0.1635960, 0.0000000
1317, 56, 0.1637300, 0.0000000
1318, 56, 0.1551320, 0.0000000
1319, 56, 0.1608070, 0.0000000
1320, 56, 0.1616710, 0.0000000
1321, 56, 0.2105300, 0.0000000
1322, 56, 0.2028850, 0.0000000
1323, 56, 0.1587280, 0.0000000
1324, 56, 0.1574990, 0.0000000
1325, 56, 0.1603240, 0.0000000
1326, 56, 0.2244400, 0.0000000
1327, 56, 0.1804550, 0.0000000
1328, 56, 0.1584220, 0.0000000
1329, 56, 0.1619290, 0.0000000
1330, 56, 0.1604020, 0.0000000
1331, 56, 0.2258860, 0.0000000
1332, 56, 0.1577840, 0.0000000
1333, 56, 0.1614450, 0.0000000
1334, 56, 0.1659120, 0.0000000
1335, 56, 0.1715500, 0.0000000
1336, 56, 0.1605570, 0.0000000
1337, 56, 0.1683870, 0.0000000
1338, 56, 0.1635420, 0.0000000
1339, 56, 0.1661520, 0.0000000
1340, 56, 0.1944120, 0.0000000
1341, 56, 0.1691930, 0.0000000
1342, 56, 0.1619050, 0.0000000
1343, 56, 0.1661270, 0.0000000
1344, 56, 0.1658120, 0.0000000
1345, 56, 0.1691950, 0.0000000
1346, 56, 0.1682990, 0.0000000
1347, 56, 0.1676010, 0.0000000
1348, 56, 0.1659010, 0.0000000
1349, 56, 0.1716170, 0.0000000
1350, 56, 0.1649740, 0.0000000
1351, 56, 0.1678880, 0.0000000
1352, 56, 0.1771380, 0.0000000
1353, 56, 0.1766720, 0.0000000
1354, 56, 0.1691440, 0.0000000
1355, 56, 0.1747310, 0.0000000
1356, 56, 0.1652110, 0.0000000
1357, 56, 0.1665490, 0.0000000
1358, 56, 0.1706920, 0.0000000
1359, 56, 0.1731670, 0.0000000
1360, 57, 0.1730350, 0.0000000
1361, 57, 0.1683550, 0.0000000
1362, 57, 0.1691190, 0.0000000
1363, 57, 0.1725940, 0.0000000
1364, 57, 0.1656410, 0.0000000
1365, 57, 0.1668850, 0.0000000
1366, 57, 0.2024040, 0.0000000
1367, 57, 0.1743090, 0.0000000
1368, 57, 0.1807310, 0.0000000
1369, 57, 0.1722990, 0.0000000
1370, 57, 0.1809800, 0.0000000
1371, 57, 0.1913030, 0.0000000
1372, 57, 0.1801420, 0.0000000
1373, 57, 0.1701580, 0.0000000
1374, 57, 0.1697540, 0.0000000
1375, 57, 0.1749210, 0.0000000
1376, 57, 0.1779450, 0.0000000
1377, 57, 0.1758310, 0.0000000
1378, 57, 0.1729630, 0.0000000
1379, 57, 0.1686740, 0.0000000
1380, 57, 0.1749370, 0.0000000
1381, 58, 0.1841160, 0.0000000
1382, 58, 0.1819620, 0.0000000
1383, 58, 0.1835150, 0.0000000
1384, 58, 0.1770040, 0.0000000
1385, 58, 0.1759680, 0.0000000
1386, 58, 0.1818220, 0.0000000
1387, 58, 0.1760900, 0.0000000
1388, 58, 0.1731880, 0.0000000
1389, 58, 0.2139080, 0.0000000
1390, 58, 0.1948440, 0.0000000
1391, 58, 0.1840380, 0.0000000
1392, 58, 0.1782590, 0.0000000
1393, 58, 0.1795600, 0.0000000
1394, 58, 0.1924610, 0.0000000
1395, 58, 0.1769920, 0.0000000
1396, 58, 0.1817150, 0.0000000
1397, 58, 0.1827740, 0.0000000
1398, 58, 0.1812580, 0.0000000
1399, 58, 0.1815300, 0.0000000
1400, 58, 0.1850360, 0.0000000
1401, 58, 0.1794950, 0.0000000
1402, 58, 0.1889050, 0.0000000
1403, 58, 0.1881440, 0.0000000
1404, 58, 0.1845610, 0.0000000
1405, 58, 0.1865430, 0.0000000
1406, 58, 0.1833600, 0.0000000
1407, 58, 0.1826890, 0.0000000
1408, 58, 0.1829910, 0.0000000
1409, 58, 0.1895540, 0.0000000
1410, 58, 0.1848480, 0.0000000
1411, 58, 0.1949200, 0.0000000
1412, 58, 0.1897830, 0.0000000
1413, 58, 0.1839440, 0.0000000
1414, 58, 0.1866710, 0.0000000
1415, 58, 0.1783370, 0.0000000
1416, 58, 0.1886550, 0.0000000
1417, 58, 0.1812160, 0.0000000
1418, 58, 0.1902240, 0.0000000
1419, 58, 0.1898800, 0.0000000
1420, 58, 0.1834400, 0.0000000
1421, 58, 0.1918490, 0.0000000
1422, 58, 0.1863200, 0.0000000
1423, 58, 0.1921720, 0.0000000
1424, 58, 0.1921910, 0.0000000
1425, 58, 0.1914390, 0.0000000
1426, 58, 0.1963480, 0.0000000
1427, 58, 0.1901970, 0.0000000
1428, 58, 0.1922680, 0.0000000
1429, 58, 0.1958420, 0.0000000
1430, 58, 0.1884310, 0.0000000
1431, 58, 0.1950400, 0.0000000
1432, 58, 0.1967540, 0.0000000
1433, 58, 0.1893910, 0.0000000
1434, 58, 0.1897680, 0.0000000
1435, 58, 0.1967220, 0.0000000
1436, 58, 0.1881230, 0.0000000
1437, 58, 0.1880300, 0.0000000
1438, 58, 0.1836210, 0.0000000
1439, 58, 0.2034590, 0.0000000
1440, 58, 0.2076730, 0.0000000
